test instance:6, number of pickup points: 20, number of delivery points: 50, number of orders: 100, number of riders: 50
nodes:
[no:1, type:'pickup point', x:3.001, y:6.044]
[no:2, type:'pickup point', x:6.286, y:7.341]
[no:3, type:'pickup point', x:3.145, y:7.808]
[no:4, type:'pickup point', x:1.564, y:2.349]
[no:5, type:'pickup point', x:6.467, y:8.035]
[no:6, type:'pickup point', x:4.593, y:6.46]
[no:7, type:'pickup point', x:6.964, y:8.728]
[no:8, type:'pickup point', x:3.054, y:8.697]
[no:9, type:'pickup point', x:4.3, y:3.041]
[no:10, type:'pickup point', x:5.47, y:2.328]
[no:11, type:'pickup point', x:2.991, y:7.764]
[no:12, type:'pickup point', x:7.13, y:7.154]
[no:13, type:'pickup point', x:5.055, y:8.199]
[no:14, type:'pickup point', x:9.69, y:1.598]
[no:15, type:'pickup point', x:2.795, y:3.013]
[no:16, type:'pickup point', x:3.018, y:6.187]
[no:17, type:'pickup point', x:1.656, y:7.234]
[no:18, type:'pickup point', x:1.296, y:6.976]
[no:19, type:'pickup point', x:9.177, y:7.399]
[no:20, type:'pickup point', x:6.657, y:4.745]
[no:21, type:'delivery point', x:5.025, y:4.075]
[no:22, type:'delivery point', x:2.706, y:3.365]
[no:23, type:'delivery point', x:8.776, y:3.445]
[no:24, type:'delivery point', x:7.14, y:8.674]
[no:25, type:'delivery point', x:6.684, y:1.458]
[no:26, type:'delivery point', x:7.422, y:7.365]
[no:27, type:'delivery point', x:6.016, y:1.186]
[no:28, type:'delivery point', x:5.921, y:3.946]
[no:29, type:'delivery point', x:5.699, y:6.426]
[no:30, type:'delivery point', x:1.294, y:2.674]
[no:31, type:'delivery point', x:5.009, y:2.364]
[no:32, type:'delivery point', x:1.008, y:0.482]
[no:33, type:'delivery point', x:7.816, y:7.145]
[no:34, type:'delivery point', x:5.827, y:6.417]
[no:35, type:'delivery point', x:8.507, y:6.588]
[no:36, type:'delivery point', x:0.883, y:2.87]
[no:37, type:'delivery point', x:7.127, y:7.946]
[no:38, type:'delivery point', x:9.506, y:3.945]
[no:39, type:'delivery point', x:5.502, y:7.617]
[no:40, type:'delivery point', x:5.353, y:6.763]
[no:41, type:'delivery point', x:3.14, y:2.014]
[no:42, type:'delivery point', x:5.621, y:2.152]
[no:43, type:'delivery point', x:1.591, y:0.427]
[no:44, type:'delivery point', x:3.084, y:2.246]
[no:45, type:'delivery point', x:8.576, y:3.628]
[no:46, type:'delivery point', x:7.56, y:3.836]
[no:47, type:'delivery point', x:8.688, y:2.233]
[no:48, type:'delivery point', x:8.024, y:7.953]
[no:49, type:'delivery point', x:5.776, y:4.374]
[no:50, type:'delivery point', x:5.042, y:8.155]
[no:51, type:'delivery point', x:3.196, y:3.118]
[no:52, type:'delivery point', x:9.451, y:2.24]
[no:53, type:'delivery point', x:2.047, y:0.24]
[no:54, type:'delivery point', x:7.291, y:4.707]
[no:55, type:'delivery point', x:4.243, y:4.453]
[no:56, type:'delivery point', x:2.876, y:0.189]
[no:57, type:'delivery point', x:6.8, y:9.016]
[no:58, type:'delivery point', x:1.595, y:1.281]
[no:59, type:'delivery point', x:6.071, y:5.746]
[no:60, type:'delivery point', x:1.518, y:7.735]
[no:61, type:'delivery point', x:5.846, y:9.896]
[no:62, type:'delivery point', x:8.253, y:7.81]
[no:63, type:'delivery point', x:1.19, y:3.111]
[no:64, type:'delivery point', x:0.579, y:6.715]
[no:65, type:'delivery point', x:0.691, y:9.719]
[no:66, type:'delivery point', x:5.371, y:1.578]
[no:67, type:'delivery point', x:3.404, y:5.0]
[no:68, type:'delivery point', x:9.062, y:7.104]
[no:69, type:'delivery point', x:3.178, y:2.737]
[no:70, type:'delivery point', x:9.491, y:1.202]
orders: 
[no:1, pickup point: 9, delivery point: 65, distance: 7.591, earliest pickup time: 0.0, latest pick time: 0.21, pickup time: 0.17, earliest delivery time: 2.4, latest delivery time: 2.56, delivery time: 0.19]
[no:8, speed: 16.326, capacity: 8, x: 6.695, y:5.696]
[no:9, speed: 18.52, capacity: 7, x: 0.109, y:7.857]
[no:10, speed: 15.604, capacity: 8, x: 7.899, y:4.738]
[no:11, speed: 17.443, capacity: 7, x: 5.933, y:5.849]
[no:12, speed: 16.837, capacity: 5, x: 3.433, y:4.354]
[no:13, speed: 16.241, capacity: 4, x: 7.43, y:9.865]
[no:14, speed: 16.37, capacity: 7, x: 6.33, y:0.258]
[no:15, speed: 19.906, capacity: 5, x: 2.467, y:5.594]
[no:16, speed: 19.231, capacity: 5, x: 5.176, y:7.332]
[no:17, speed: 19.228, capacity: 6, x: 5.22, y:6.399]
[no:18, speed: 19.701, capacity: 7, x: 8.661, y:4.433]
[no:19, speed: 16.915, capacity: 7, x: 3.247, y:3.487]
[no:20, speed: 15.06, capacity: 8, x: 3.22, y:0.878]
[no:21, speed: 16.207, capacity: 8, x: 9.075, y:7.466]
[no:22, speed: 16.455, capacity: 6, x: 7.258, y:9.64]
[no:23, speed: 16.528, capacity: 4, x: 1.045, y:7.566]
[no:24, speed: 17.039, capacity: 6, x: 7.915, y:4.799]
[no:25, speed: 16.985, capacity: 4, x: 0.623, y:7.331]
[no:26, speed: 18.838, capacity: 5, x: 8.86, y:3.286]
[no:27, speed: 19.753, capacity: 7, x: 5.919, y:8.052]
[no:28, speed: 15.988, capacity: 6, x: 0.088, y:3.457]
[no:29, speed: 16.659, capacity: 6, x: 3.635, y:3.739]
[no:30, speed: 18.295, capacity: 4, x: 3.2, y:5.542]
[no:31, speed: 18.51, capacity: 8, x: 4.162, y:3.928]
[no:32, speed: 15.284, capacity: 5, x: 8.127, y:1.499]
[no:33, speed: 17.966, capacity: 5, x: 7.062, y:3.098]
[no:34, speed: 17.156, capacity: 7, x: 9.801, y:4.317]
[no:35, speed: 18.003, capacity: 6, x: 6.661, y:7.996]
[no:36, speed: 15.341, capacity: 7, x: 5.724, y:9.313]
[no:37, speed: 19.283, capacity: 8, x: 9.972, y:6.654]
[no:38, speed: 16.565, capacity: 5, x: 7.926, y:2.446]
[no:39, speed: 15.966, capacity: 4, x: 1.678, y:5.399]
[no:40, speed: 15.606, capacity: 6, x: 5.288, y:3.207]
[no:41, speed: 15.767, capacity: 8, x: 3.411, y:2.627]
[no:42, speed: 18.172, capacity: 7, x: 4.698, y:2.108]
[no:43, speed: 16.321, capacity: 5, x: 7.036, y:0.639]
[no:44, speed: 16.571, capacity: 7, x: 2.023, y:5.318]
[no:45, speed: 16.14, capacity: 4, x: 4.178, y:9.337]
[no:46, speed: 17.097, capacity: 6, x: 6.378, y:1.478]
[no:47, speed: 19.724, capacity: 4, x: 6.724, y:8.05]
[no:48, speed: 19.314, capacity: 8, x: 3.659, y:8.244]
[no:49, speed: 17.622, capacity: 7, x: 5.507, y:4.299]
[no:50, speed: 18.661, capacity: 7, x: 7.819, y:8.591]
------------------------------------------------------------
test instance:7, number of pickup points: 20, number of delivery points: 50, number of orders: 100, number of riders: 50
nodes:
[no:1, type:'pickup point', x:2.296, y:4.007]
[no:2, type:'pickup point', x:3.957, y:8.482]
[no:3, type:'pickup point', x:0.773, y:0.069]
[no:4, type:'pickup point', x:3.86, y:0.681]
[no:5, type:'pickup point', x:8.462, y:0.196]
[no:6, type:'pickup point', x:4.115, y:8.024]
[no:7, type:'pickup point', x:9.217, y:9.335]
[no:8, type:'pickup point', x:4.293, y:1.505]
[no:9, type:'pickup point', x:4.477, y:5.992]
[no:10, type:'pickup point', x:8.641, y:3.676]
[no:11, type:'pickup point', x:2.637, y:6.435]
[no:12, type:'pickup point', x:7.431, y:6.617]
[no:13, type:'pickup point', x:9.916, y:8.053]
[no:14, type:'pickup point', x:7.764, y:5.1]
[no:15, type:'pickup point', x:8.015, y:8.921]
[no:16, type:'pickup point', x:7.965, y:6.061]
[no:17, type:'pickup point', x:2.3, y:2.606]
[no:18, type:'pickup point', x:0.83, y:6.392]
[no:19, type:'pickup point', x:0.505, y:9.485]
[no:20, type:'pickup point', x:4.927, y:7.201]
[no:21, type:'delivery point', x:6.008, y:8.481]
[no:22, type:'delivery point', x:9.818, y:4.233]
[no:23, type:'delivery point', x:1.65, y:5.983]
[no:24, type:'delivery point', x:0.684, y:0.912]
[no:25, type:'delivery point', x:9.723, y:1.947]
[no:26, type:'delivery point', x:0.138, y:2.601]
[no:27, type:'delivery point', x:1.299, y:6.711]
[no:28, type:'delivery point', x:0.193, y:8.113]
[no:29, type:'delivery point', x:3.375, y:5.867]
[no:30, type:'delivery point', x:5.327, y:7.226]
[no:31, type:'delivery point', x:5.445, y:4.711]
[no:32, type:'delivery point', x:8.396, y:1.051]
[no:33, type:'delivery point', x:8.066, y:8.233]
[no:34, type:'delivery point', x:4.718, y:5.431]
[no:35, type:'delivery point', x:4.73, y:7.409]
[no:36, type:'delivery point', x:6.086, y:6.251]
[no:37, type:'delivery point', x:4.951, y:7.608]
[no:38, type:'delivery point', x:5.712, y:9.542]
[no:39, type:'delivery point', x:0.823, y:0.374]
[no:40, type:'delivery point', x:7.098, y:8.54]
[no:41, type:'delivery point', x:1.55, y:5.514]
[no:42, type:'delivery point', x:4.739, y:4.514]
[no:43, type:'delivery point', x:0.409, y:6.475]
[no:44, type:'delivery point', x:2.186, y:8.075]
[no:45, type:'delivery point', x:6.469, y:8.314]
[no:46, type:'delivery point', x:3.505, y:2.953]
[no:47, type:'delivery point', x:9.009, y:4.238]
[no:48, type:'delivery point', x:7.431, y:4.769]
[no:49, type:'delivery point', x:6.006, y:3.616]
[no:50, type:'delivery point', x:9.649, y:3.185]
[no:51, type:'delivery point', x:9.369, y:1.688]
[no:52, type:'delivery point', x:7.529, y:7.045]
[no:53, type:'delivery point', x:8.618, y:8.743]
[no:54, type:'delivery point', x:3.381, y:8.542]
[no:55, type:'delivery point', x:1.629, y:4.459]
[no:56, type:'delivery point', x:6.82, y:4.326]
[no:57, type:'delivery point', x:5.734, y:1.311]
[no:58, type:'delivery point', x:4.228, y:8.531]
[no:59, type:'delivery point', x:5.01, y:9.47]
[no:60, type:'delivery point', x:3.396, y:5.169]
[no:61, type:'delivery point', x:9.87, y:4.453]
[no:62, type:'delivery point', x:4.481, y:5.047]
[no:63, type:'delivery point', x:3.242, y:7.953]
[no:64, type:'delivery point', x:4.152, y:5.469]
[no:65, type:'delivery point', x:3.546, y:1.715]
[no:66, type:'delivery point', x:8.431, y:9.291]
[no:67, type:'delivery point', x:8.453, y:4.116]
[no:68, type:'delivery point', x:1.127, y:3.641]
[no:69, type:'delivery point', x:4.967, y:9.19]
[no:70, type:'delivery point', x:9.024, y:7.566]
orders: 
[no:1, pickup point: 15, delivery point: 63, distance: 4.87, earliest pickup time: 0.0, latest pick time: 0.14, pickup time: 0.19, earliest delivery time: 1.63, latest delivery time: 1.83, delivery time: 0.2]
[no:2, pickup point: 13, delivery point: 21, distance: 3.931, earliest pickup time: 0.01, latest pick time: 0.17, pickup time: 0.18, earliest delivery time: 1.4, latest delivery time: 1.52, delivery time: 0.17]
[no:3, pickup point: 7, delivery point: 66, distance: 0.787, earliest pickup time: 0.02, latest pick time: 0.16, pickup time: 0.19, earliest delivery time: 0.56, latest delivery time: 0.72, delivery time: 0.13]
[no:4, pickup point: 17, delivery point: 25, distance: 7.452, earliest pickup time: 0.02, latest pick time: 0.18, pickup time: 0.17, earliest delivery time: 2.34, latest delivery time: 2.45, delivery time: 0.12]
[no:5, pickup point: 5, delivery point: 47, distance: 4.079, earliest pickup time: 0.03, latest pick time: 0.21, pickup time: 0.18, earliest delivery time: 1.48, latest delivery time: 1.7, delivery time: 0.12]
[no:6, pickup point: 15, delivery point: 45, distance: 1.66, earliest pickup time: 0.03, latest pick time: 0.28, pickup time: 0.1, earliest delivery time: 0.83, latest delivery time: 1.07, delivery time: 0.17]
[no:7, pickup point: 16, delivery point: 59, distance: 4.511, earliest pickup time: 0.05, latest pick time: 0.3, pickup time: 0.18, earliest delivery time: 1.68, latest delivery time: 1.86, delivery time: 0.13]
[no:8, pickup point: 16, delivery point: 35, distance: 3.504, earliest pickup time: 0.07, latest pick time: 0.2, pickup time: 0.14, earliest delivery time: 1.27, latest delivery time: 1.46, delivery time: 0.14]
[no:9, pickup point: 6, delivery point: 37, distance: 0.934, earliest pickup time: 0.07, latest pick time: 0.21, pickup time: 0.14, earliest delivery time: 0.6, latest delivery time: 0.83, delivery time: 0.16]
[no:10, pickup point: 3, delivery point: 47, distance: 9.231, earliest pickup time: 0.07, latest pick time: 0.25, pickup time: 0.17, earliest delivery time: 2.88, latest delivery time: 3.05, delivery time: 0.13]
[no:11, pickup point: 8, delivery point: 29, distance: 4.458, earliest pickup time: 0.1, latest pick time: 0.24, pickup time: 0.11, earliest delivery time: 1.54, latest delivery time: 1.77, delivery time: 0.11]
[no:12, pickup point: 9, delivery point: 29, distance: 1.109, earliest pickup time: 0.11, latest pick time: 0.23, pickup time: 0.14, earliest delivery time: 0.67, latest delivery time: 0.83, delivery time: 0.11]
[no:13, pickup point: 7, delivery point: 35, distance: 4.882, earliest pickup time: 0.11, latest pick time: 0.26, pickup time: 0.18, earliest delivery time: 1.74, latest delivery time: 1.84, delivery time: 0.11]
[no:14, pickup point: 12, delivery point: 29, distance: 4.125, earliest pickup time: 0.11, latest pick time: 0.3, pickup time: 0.19, earliest delivery time: 1.59, latest delivery time: 1.76, delivery time: 0.18]
[no:15, pickup point: 14, delivery point: 59, distance: 5.166, earliest pickup time: 0.11, latest pick time: 0.36, pickup time: 0.16, earliest delivery time: 1.9, latest delivery time: 2.08, delivery time: 0.19]
[no:16, pickup point: 1, delivery point: 62, distance: 2.419, earliest pickup time: 0.11, latest pick time: 0.36, pickup time: 0.16, earliest delivery time: 1.16, latest delivery time: 1.4, delivery time: 0.18]
[no:17, pickup point: 6, delivery point: 42, distance: 3.565, earliest pickup time: 0.12, latest pick time: 0.26, pickup time: 0.12, earliest delivery time: 1.33, latest delivery time: 1.51, delivery time: 0.15]
[no:18, pickup point: 10, delivery point: 30, distance: 4.857, earliest pickup time: 0.13, latest pick time: 0.33, pickup time: 0.1, earliest delivery time: 1.72, latest delivery time: 1.86, delivery time: 0.18]
[no:19, pickup point: 9, delivery point: 53, distance: 4.972, earliest pickup time: 0.14, latest pick time: 0.27, pickup time: 0.15, earliest delivery time: 1.74, latest delivery time: 1.91, delivery time: 0.16]
[no:20, pickup point: 7, delivery point: 46, distance: 8.564, earliest pickup time: 0.14, latest pick time: 0.28, pickup time: 0.19, earliest delivery time: 2.75, latest delivery time: 2.9, delivery time: 0.18]
[no:21, pickup point: 14, delivery point: 50, distance: 2.686, earliest pickup time: 0.14, latest pick time: 0.35, pickup time: 0.19, earliest delivery time: 1.26, latest delivery time: 1.39, delivery time: 0.13]
[no:22, pickup point: 19, delivery point: 34, distance: 5.847, earliest pickup time: 0.14, latest pick time: 0.38, pickup time: 0.16, earliest delivery time: 2.11, latest delivery time: 2.26, delivery time: 0.11]
[no:23, pickup point: 3, delivery point: 35, distance: 8.339, earliest pickup time: 0.15, latest pick time: 0.37, pickup time: 0.19, earliest delivery time: 2.79, latest delivery time: 3.03, delivery time: 0.2]
[no:24, pickup point: 19, delivery point: 48, distance: 8.379, earliest pickup time: 0.17, latest pick time: 0.41, pickup time: 0.15, earliest delivery time: 2.79, latest delivery time: 3.02, delivery time: 0.14]
[no:25, pickup point: 11, delivery point: 47, distance: 6.74, earliest pickup time: 0.17, latest pick time: 0.42, pickup time: 0.1, earliest delivery time: 2.32, latest delivery time: 2.42, delivery time: 0.18]
[no:26, pickup point: 16, delivery point: 23, distance: 6.315, earliest pickup time: 0.19, latest pick time: 0.35, pickup time: 0.12, earliest delivery time: 2.15, latest delivery time: 2.27, delivery time: 0.17]
[no:27, pickup point: 15, delivery point: 20, distance: 3.534, earliest pickup time: 0.2, latest pick time: 0.36, pickup time: 0.13, earliest delivery time: 1.43, latest delivery time: 1.64, delivery time: 0.16]
[no:28, pickup point: 14, delivery point: 22, distance: 2.229, earliest pickup time: 0.2, latest pick time: 0.37, pickup time: 0.18, earliest delivery time: 1.15, latest delivery time: 1.26, delivery time: 0.19]
[no:29, pickup point: 10, delivery point: 57, distance: 3.747, earliest pickup time: 0.23, latest pick time: 0.45, pickup time: 0.18, earliest delivery time: 1.63, latest delivery time: 1.82, delivery time: 0.11]
[no:30, pickup point: 15, delivery point: 61, distance: 4.839, earliest pickup time: 0.26, latest pick time: 0.37, pickup time: 0.16, earliest delivery time: 1.82, latest delivery time: 2.0, delivery time: 0.12]
[no:31, pickup point: 10, delivery point: 36, distance: 3.627, earliest pickup time: 0.27, latest pick time: 0.52, pickup time: 0.16, earliest delivery time: 1.65, latest delivery time: 1.8, delivery time: 0.1]
[no:32, pickup point: 14, delivery point: 68, distance: 6.796, earliest pickup time: 0.3, latest pick time: 0.43, pickup time: 0.19, earliest delivery time: 2.44, latest delivery time: 2.67, delivery time: 0.18]
[no:33, pickup point: 5, delivery point: 35, distance: 8.122, earliest pickup time: 0.3, latest pick time: 0.49, pickup time: 0.16, earliest delivery time: 2.81, latest delivery time: 2.95, delivery time: 0.14]
[no:34, pickup point: 20, delivery point: 49, distance: 3.744, earliest pickup time: 0.3, latest pick time: 0.53, pickup time: 0.12, earliest delivery time: 1.64, latest delivery time: 1.85, delivery time: 0.17]
[no:35, pickup point: 14, delivery point: 30, distance: 3.235, earliest pickup time: 0.33, latest pick time: 0.46, pickup time: 0.13, earliest delivery time: 1.45, latest delivery time: 1.57, delivery time: 0.19]
[no:36, pickup point: 17, delivery point: 25, distance: 7.452, earliest pickup time: 0.34, latest pick time: 0.44, pickup time: 0.14, earliest delivery time: 2.57, latest delivery time: 2.77, delivery time: 0.11]
[no:37, pickup point: 5, delivery point: 67, distance: 3.92, earliest pickup time: 0.34, latest pick time: 0.54, pickup time: 0.13, earliest delivery time: 1.72, latest delivery time: 1.9, delivery time: 0.18]
[no:38, pickup point: 3, delivery point: 47, distance: 9.231, earliest pickup time: 0.34, latest pick time: 0.54, pickup time: 0.15, earliest delivery time: 3.15, latest delivery time: 3.4, delivery time: 0.14]
[no:39, pickup point: 6, delivery point: 69, distance: 1.444, earliest pickup time: 0.35, latest pick time: 0.59, pickup time: 0.11, earliest delivery time: 1.08, latest delivery time: 1.27, delivery time: 0.18]
[no:40, pickup point: 7, delivery point: 49, distance: 6.559, earliest pickup time: 0.35, latest pick time: 0.59, pickup time: 0.18, earliest delivery time: 2.53, latest delivery time: 2.73, delivery time: 0.16]
[no:41, pickup point: 19, delivery point: 54, distance: 3.026, earliest pickup time: 0.36, latest pick time: 0.56, pickup time: 0.16, earliest delivery time: 1.52, latest delivery time: 1.72, delivery time: 0.11]
[no:42, pickup point: 18, delivery point: 48, distance: 6.797, earliest pickup time: 0.37, latest pick time: 0.56, pickup time: 0.12, earliest delivery time: 2.49, latest delivery time: 2.69, delivery time: 0.17]
[no:43, pickup point: 8, delivery point: 58, distance: 7.027, earliest pickup time: 0.37, latest pick time: 0.6, pickup time: 0.16, earliest delivery time: 2.64, latest delivery time: 2.82, delivery time: 0.14]
[no:44, pickup point: 18, delivery point: 29, distance: 2.598, earliest pickup time: 0.38, latest pick time: 0.54, pickup time: 0.16, earliest delivery time: 1.39, latest delivery time: 1.5, delivery time: 0.1]
[no:45, pickup point: 3, delivery point: 46, distance: 3.973, earliest pickup time: 0.39, latest pick time: 0.53, pickup time: 0.17, earliest delivery time: 1.75, latest delivery time: 1.87, delivery time: 0.17]
[no:46, pickup point: 13, delivery point: 61, distance: 3.601, earliest pickup time: 0.4, latest pick time: 0.64, pickup time: 0.18, earliest delivery time: 1.78, latest delivery time: 2.02, delivery time: 0.17]
[no:47, pickup point: 8, delivery point: 62, distance: 3.547, earliest pickup time: 0.41, latest pick time: 0.54, pickup time: 0.12, earliest delivery time: 1.6, latest delivery time: 1.72, delivery time: 0.18]
[no:48, pickup point: 7, delivery point: 52, distance: 2.844, earliest pickup time: 0.41, latest pick time: 0.63, pickup time: 0.18, earliest delivery time: 1.56, latest delivery time: 1.69, delivery time: 0.19]
[no:49, pickup point: 7, delivery point: 21, distance: 3.32, earliest pickup time: 0.41, latest pick time: 0.63, pickup time: 0.2, earliest delivery time: 1.72, latest delivery time: 1.84, delivery time: 0.13]
[no:50, pickup point: 1, delivery point: 57, distance: 4.369, earliest pickup time: 0.42, latest pick time: 0.61, pickup time: 0.17, earliest delivery time: 1.95, latest delivery time: 2.1, delivery time: 0.15]
[no:51, pickup point: 5, delivery point: 61, distance: 4.484, earliest pickup time: 0.43, latest pick time: 0.55, pickup time: 0.1, earliest delivery time: 1.84, latest delivery time: 1.95, delivery time: 0.19]
[no:52, pickup point: 15, delivery point: 37, distance: 3.333, earliest pickup time: 0.43, latest pick time: 0.56, pickup time: 0.17, earliest delivery time: 1.62, latest delivery time: 1.76, delivery time: 0.17]
[no:53, pickup point: 5, delivery point: 37, distance: 8.202, earliest pickup time: 0.45, latest pick time: 0.58, pickup time: 0.18, earliest delivery time: 2.96, latest delivery time: 3.09, delivery time: 0.13]
[no:54, pickup point: 12, delivery point: 41, distance: 5.983, earliest pickup time: 0.45, latest pick time: 0.62, pickup time: 0.15, earliest delivery time: 2.36, latest delivery time: 2.46, delivery time: 0.15]
[no:55, pickup point: 19, delivery point: 51, distance: 11.805, earliest pickup time: 0.45, latest pick time: 0.63, pickup time: 0.12, earliest delivery time: 3.9, latest delivery time: 4.06, delivery time: 0.14]
[no:56, pickup point: 7, delivery point: 51, distance: 7.648, earliest pickup time: 0.48, latest pick time: 0.58, pickup time: 0.12, earliest delivery time: 2.73, latest delivery time: 2.92, delivery time: 0.11]
[no:57, pickup point: 13, delivery point: 46, distance: 8.192, earliest pickup time: 0.48, latest pick time: 0.65, pickup time: 0.12, earliest delivery time: 2.96, latest delivery time: 3.09, delivery time: 0.14]
[no:58, pickup point: 5, delivery point: 41, distance: 8.721, earliest pickup time: 0.48, latest pick time: 0.72, pickup time: 0.12, earliest delivery time: 3.17, latest delivery time: 3.3, delivery time: 0.11]
[no:59, pickup point: 11, delivery point: 30, distance: 2.804, earliest pickup time: 0.49, latest pick time: 0.59, pickup time: 0.18, earliest delivery time: 1.51, latest delivery time: 1.7, delivery time: 0.19]
[no:60, pickup point: 20, delivery point: 58, distance: 1.503, earliest pickup time: 0.49, latest pick time: 0.65, pickup time: 0.2, earliest delivery time: 1.25, latest delivery time: 1.4, delivery time: 0.17]
[no:61, pickup point: 14, delivery point: 25, distance: 3.711, earliest pickup time: 0.49, latest pick time: 0.71, pickup time: 0.16, earliest delivery time: 1.85, latest delivery time: 2.07, delivery time: 0.13]
[no:62, pickup point: 2, delivery point: 47, distance: 6.598, earliest pickup time: 0.49, latest pick time: 0.74, pickup time: 0.11, earliest delivery time: 2.61, latest delivery time: 2.77, delivery time: 0.15]
[no:63, pickup point: 15, delivery point: 34, distance: 4.801, earliest pickup time: 0.5, latest pick time: 0.72, pickup time: 0.11, earliest delivery time: 2.11, latest delivery time: 2.3, delivery time: 0.16]
[no:64, pickup point: 3, delivery point: 39, distance: 0.309, earliest pickup time: 0.52, latest pick time: 0.65, pickup time: 0.12, earliest delivery time: 0.85, latest delivery time: 0.97, delivery time: 0.11]
[no:65, pickup point: 7, delivery point: 24, distance: 11.99, earliest pickup time: 0.54, latest pick time: 0.69, pickup time: 0.16, earliest delivery time: 4.04, latest delivery time: 4.17, delivery time: 0.18]
[no:66, pickup point: 14, delivery point: 51, distance: 3.77, earliest pickup time: 0.55, latest pick time: 0.75, pickup time: 0.1, earliest delivery time: 1.86, latest delivery time: 2.05, delivery time: 0.1]
[no:67, pickup point: 4, delivery point: 42, distance: 3.932, earliest pickup time: 0.6, latest pick time: 0.71, pickup time: 0.13, earliest delivery time: 1.89, latest delivery time: 2.06, delivery time: 0.19]
[no:68, pickup point: 17, delivery point: 54, distance: 6.034, earliest pickup time: 0.61, latest pick time: 0.73, pickup time: 0.13, earliest delivery time: 2.47, latest delivery time: 2.66, delivery time: 0.14]
[no:69, pickup point: 10, delivery point: 60, distance: 5.453, earliest pickup time: 0.61, latest pick time: 0.82, pickup time: 0.15, earliest delivery time: 2.43, latest delivery time: 2.66, delivery time: 0.11]
[no:70, pickup point: 9, delivery point: 27, distance: 3.259, earliest pickup time: 0.62, latest pick time: 0.86, pickup time: 0.14, earliest delivery time: 1.88, latest delivery time: 1.98, delivery time: 0.18]
[no:71, pickup point: 10, delivery point: 30, distance: 4.857, earliest pickup time: 0.64, latest pick time: 0.76, pickup time: 0.2, earliest delivery time: 2.25, latest delivery time: 2.47, delivery time: 0.15]
[no:72, pickup point: 4, delivery point: 66, distance: 9.747, earliest pickup time: 0.64, latest pick time: 0.79, pickup time: 0.19, earliest delivery time: 3.58, latest delivery time: 3.74, delivery time: 0.18]
[no:73, pickup point: 8, delivery point: 23, distance: 5.2, earliest pickup time: 0.66, latest pick time: 0.8, pickup time: 0.15, earliest delivery time: 2.34, latest delivery time: 2.59, delivery time: 0.17]
[no:74, pickup point: 5, delivery point: 51, distance: 1.746, earliest pickup time: 0.66, latest pick time: 0.81, pickup time: 0.14, earliest delivery time: 1.42, latest delivery time: 1.6, delivery time: 0.1]
[no:75, pickup point: 4, delivery point: 58, distance: 7.859, earliest pickup time: 0.67, latest pick time: 0.88, pickup time: 0.11, earliest delivery time: 3.09, latest delivery time: 3.3, delivery time: 0.18]
[no:76, pickup point: 6, delivery point: 43, distance: 4.017, earliest pickup time: 0.69, latest pick time: 0.85, pickup time: 0.18, earliest delivery time: 2.1, latest delivery time: 2.32, delivery time: 0.16]
[no:77, pickup point: 19, delivery point: 44, distance: 2.194, earliest pickup time: 0.69, latest pick time: 0.85, pickup time: 0.12, earliest delivery time: 1.56, latest delivery time: 1.73, delivery time: 0.14]
[no:78, pickup point: 19, delivery point: 42, distance: 6.529, earliest pickup time: 0.73, latest pick time: 0.93, pickup time: 0.11, earliest delivery time: 2.79, latest delivery time: 2.98, delivery time: 0.19]
[no:79, pickup point: 10, delivery point: 49, distance: 2.636, earliest pickup time: 0.74, latest pick time: 0.97, pickup time: 0.19, earliest delivery time: 1.86, latest delivery time: 2.07, delivery time: 0.18]
[no:80, pickup point: 6, delivery point: 48, distance: 4.647, earliest pickup time: 0.76, latest pick time: 0.99, pickup time: 0.19, earliest delivery time: 2.42, latest delivery time: 2.59, delivery time: 0.1]
[no:81, pickup point: 8, delivery point: 21, distance: 7.184, earliest pickup time: 0.78, latest pick time: 0.91, pickup time: 0.19, earliest delivery time: 3.01, latest delivery time: 3.21, delivery time: 0.17]
[no:82, pickup point: 19, delivery point: 36, distance: 6.451, earliest pickup time: 0.78, latest pick time: 0.93, pickup time: 0.1, earliest delivery time: 2.75, latest delivery time: 2.85, delivery time: 0.14]
[no:83, pickup point: 13, delivery point: 46, distance: 8.192, earliest pickup time: 0.79, latest pick time: 0.9, pickup time: 0.19, earliest delivery time: 3.27, latest delivery time: 3.52, delivery time: 0.16]
[no:84, pickup point: 8, delivery point: 52, distance: 6.416, earliest pickup time: 0.79, latest pick time: 0.99, pickup time: 0.18, earliest delivery time: 2.88, latest delivery time: 3.03, delivery time: 0.15]
[no:85, pickup point: 1, delivery point: 26, distance: 2.575, earliest pickup time: 0.82, latest pick time: 1.02, pickup time: 0.11, earliest delivery time: 1.82, latest delivery time: 1.94, delivery time: 0.16]
[no:86, pickup point: 17, delivery point: 46, distance: 1.254, earliest pickup time: 0.83, latest pick time: 0.96, pickup time: 0.11, earliest delivery time: 1.4, latest delivery time: 1.59, delivery time: 0.11]
[no:87, pickup point: 1, delivery point: 44, distance: 4.069, earliest pickup time: 0.83, latest pick time: 1.05, pickup time: 0.16, earliest delivery time: 2.3, latest delivery time: 2.45, delivery time: 0.12]
